strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
171003060302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070110,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070111,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070112,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070113,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070206,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070300,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070406,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070407,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070408,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070505,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003070602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003070603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003070701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070703,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070809,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003070812,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080111,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080112,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080207,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003080301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003080402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090108,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090109,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090405,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090503,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003090601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090604,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003090605,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100406,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100407,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100801,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100802,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003100803,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110100,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110604,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110801,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110802,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110803,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110804,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110901,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110902,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003110903,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003111001,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003111002,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003111003,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003111101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003111102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120108,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120109,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120110,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120111,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003120504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100100505,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100100601,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100100603,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100110202,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100120103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100120104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100120105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100120106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100120201,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120202,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120301,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120302,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120303,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120304,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100120400,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100130202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100130305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100140501,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100140502,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150108,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150109,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150110,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150111,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150112,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100150301,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150302,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150303,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150304,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150305,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150306,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150307,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100150308,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100160101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100160102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100160201,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100160202,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100170101,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100170102,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100170201,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100170202,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100170203,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100170204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171100180101,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180102,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180103,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180104,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180105,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180106,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180107,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180108,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180109,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180201,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180202,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180203,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180301,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180302,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180303,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180401,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180402,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180501,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180502,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180503,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180601,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180602,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180603,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180701,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180702,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180703,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180704,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100180705,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100180706,mELK1r,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
171100190103,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190104,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190105,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190106,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190202,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190203,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190204,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190205,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190206,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
171100190301,mELK1r,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
